School_Code,School_Name,School_Teaches_Computer_Science,Total_Computer_Science_Courses_Taught,Yearly_Enrolled_in_Computer_Science,X,Y,FID,Latitude,Longitude,ESDCode,ESDName,LEACode,LEAName,SchoolName_y,Lowest_Grade,Highest_Grade,Address_Line_1,Address_Line_2,City,State,Zip_Code_Long,Principal_Name,Email,Phone,Org_Category,AYPCode,GradeCateg,Org_Category_2,Zip_Code,CountyID,County_Name
5118,Pend Oreille River School,Doesn't Teach Computer Science,0.0,0.0,-117.04212,48.17739344,2280,48.17739983,-117.04213370000001,32801,Educational Service District 101,26056,Newport School District,Pend Oreille River School,8,12,P. O. Box 70, ,Newport,Washington,99156,Troy  Whittle,whittletroy@newport.wednet.edu,509.447.2481 ext.3502," Alternative School, Public School",A,High School,Public,99156,53051,Pend Oreille County
5118,Pend Oreille River School,Doesn't Teach Computer Science,0.0,0.0,-117.04036459999999,48.18270612,1504,48.18271251,-117.0403784,32801,Educational Service District 101,26056,Newport School District,Pend Oreille River School,8,12,P. O. Box 70, ,Newport,Washington,99156,Troy  Whittle,whittletroy@newport.wednet.edu,509.447.2481 ext.3502," Alternative School, Public School",A,High School,Public,99156,53051,Pend Oreille County
4131,Steilacoom High,Doesn't Teach Computer Science,0.0,0.0,-122.5756275,47.17928023,272,47.179286,-122.57564199999999,17801,Puget Sound Educational Service District 121,27001,Steilacoom Hist. School District,Steilacoom High,9,12,54 SENTINEL DRIVE, ,Steilacoom,Washington,98388-0000,Michael  Miller,mimiller@steilacoom.k12.wa.us,253.983.2301," Public School, Regular School",P,High School,Public,98388,53053,Pierce County
5321,Puyallup Open Doors/Pod,Doesn't Teach Computer Science,0.0,0.0,-122.30196950000001,47.16067321,2012,47.160678999999995,-122.301984,17801,Puget Sound Educational Service District 121,27003,Puyallup School District,Puyallup Open Doors/Pod,9,12,716 South Hill Park Drive,Suite B,Puyalllup,Washington,98373,Adriana  Julian,juliaac@puyallup.k12.wa.us,253.841.8630," Public School, Re-Engagement School",R,High School,Public,98373,53053,Pierce County
3179,Curtis Junior High,Doesn't Teach Computer Science,0.0,0.0,-122.5534114,47.22350223,735,47.223508,-122.553426,17801,Puget Sound Educational Service District 121,27083,University Place School District,Curtis Junior High,8,9,3725 Grandview Drive West, ,University Place,Washington,98466-0000,Jayne  Hofstrand,jhofstrand@upsd83.org,253.566.5670," Public School, Regular School",P,High School,Public,98466,53053,Pierce County
1880,Re-Entry High School,Doesn't Teach Computer Science,0.0,0.0,-122.5119855,47.17889423,2451,47.1789,-122.512,17801,Puget Sound Educational Service District 121,27400,Clover Park School District,Re-Entry High School,9,12,5431 Steilacoom Blvd SW, ,Lakewood,Washington,98499-1341,Holly  Shaffer,hshaffer@cloverpark.k12.wa.us,253.583.5420," Alternative School, Public School",A,High School,Public,98499,53053,Pierce County
1516,Henderson Bay Alt High School,Doesn't Teach Computer Science,0.0,0.0,-122.603343,47.33325234,1042,47.33325811,-122.6033576,17801,Puget Sound Educational Service District 121,27401,Peninsula School District,Henderson Bay Alt High School,9,12,8402 Skansie Ave, ,Gig Harbor,Washington,98332-0000,Brian  Tovey,toveyb@psd401.net,253.530.1700," Alternative School, Public School",A,High School,Public,98332,53053,Pierce County
1537,State Street High School,Doesn't Teach Computer Science,0.0,0.0,-122.22667620000001,48.50362713,271,48.503633,-122.22669099999999,29801,Northwest Educational Service District 189,29101,Sedro-Woolley School District,State Street High School,9,12,800 State Street, ,Sedro-Woolley,Washington,98284-0000,Barbara  Askland,baskland@swsd.k12.wa.us,360.855.3550," Alternative School, Public School",A,High School,Public,98284,53057,Skagit County
5176,Cap Sante High School,Doesn't Teach Computer Science,0.0,0.0,-122.6220061,48.50846717,1312,48.508472999999995,-122.62202099999999,29801,Northwest Educational Service District 189,29103,Anacortes School District,Cap Sante High School,9,12,1600 20th Street, ,Anacortes,Washington,98221,Jon  Ronngren,jronngren@asd103.org,360.293.2166 x706," Alternative School, Public School",A,High School,Public,98221,53057,Skagit County
2276,La Conner High School,Doesn't Teach Computer Science,0.0,0.0,-122.4898281,48.39561609,1443,48.39562193,-122.4898429,29801,Northwest Educational Service District 189,29311,La Conner School District,La Conner High School,9,12,PO Box 2103, ,La Conner,Washington,98257-2103,Cheryl  Sullivan,csullivan@lc.k12.wa.us,360.466.3173," Public School, Regular School",P,High School,Public,98257,53057,Skagit County
5960,Northwest Career & Technical Academy,Doesn't Teach Computer Science,0.0,0.0,-122.31266509999999,48.43813954,2313,48.438145399999996,-122.3126799,29801,Northwest Educational Service District 189,29320,Mount Vernon School District,Northwest Career & Technical Academy,9,12,2205 W Campus Pl, ,Mount Vernon,Washington,98273,Douglas  Walker,dwalker@mvsd320.org,360.848.0706," Public School, Vocational/technical school",V,High School,Public,98273,53057,Skagit County
4137,Sequoia High School,Doesn't Teach Computer Science,0.0,0.0,-122.2123014,47.97080147,1396,47.97080731,-122.21231599999999,29801,Northwest Educational Service District 189,31002,Everett School District,Sequoia High School,9,12,3516 Rucker Ave., ,Everett,Washington,98201-4629,Kelly  Shepherd,kshepherd@everettsd.org,425.385.5100," Alternative School, Public School",A,High School,Public,98201,53061,Snohomish County
1966,Edmonds Heights K-12,Doesn't Teach Computer Science,0.0,0.0,-122.36865929999999,47.78661418,1384,47.78662,-122.368674,29801,Northwest Educational Service District 189,31015,Edmonds School District,Edmonds Heights K-12,K,12,23200 100th Ave W, ,Edmonds,Washington,98020-5200,Scott F Mauk,mauks@edmonds.wednet.edu,425.431.7841," Alternative School, Public School",A,K-12,Public,98020,53061,Snohomish County
3854,Scriber Lake High School,Doesn't Teach Computer Science,0.0,0.0,-122.36865929999999,47.78661418,166,47.78662,-122.368674,29801,Northwest Educational Service District 189,31015,Edmonds School District,Scriber Lake High School,9,12,23200 100th AVE W, ,Edmonds,Washington,98020,Andrea  Hillman,hillmana@edmonds.wednet.edu,425.431.7270," Alternative School, Public School",A,High School,Public,98020,53061,Snohomish County
5495,Arlington Open Doors,Doesn't Teach Computer Science,0.0,0.0,-122.1699853,48.15306414,2211,48.15307,-122.17,29801,Northwest Educational Service District 189,31016,Arlington School District,Arlington Open Doors,9,12,4407 172nd ST NE, ,Arlington,Washington,98223,William  Nelson,wnelson@asd.wednet.edu,360-618-6340," Public School, Re-Engagement School",R,High School,Public,98223,53061,Snohomish County
4265,Aim High School,Doesn't Teach Computer Science,0.0,0.0,-122.08699840000001,47.92721114,430,47.927217,-122.08701299999998,29801,Northwest Educational Service District 189,31201,Snohomish School District,Aim High School,9,12,1601 Avenue D, ,Snohomish,Washington,98290-0000,June  Shirey,june.shirey@sno.wednet.edu,360.563.3401," Alternative School, Public School",A,High School,Public,98290,53061,Snohomish County
5114,Sky Valley Options,Doesn't Teach Computer Science,0.0,0.0,-121.8154884,47.86609712,217,47.866103,-121.815503,29801,Northwest Educational Service District 189,31311,Sultan School District,Sky Valley Options,9,12,13715 310th Ave SE, ,Sultan,Washington,98294,Sarita  Whitmire-Skeith,sarita.whitmire@sultan.k12.wa.us,360.793.9810," Alternative School, Public School",A,High School,Public,98294,53061,Snohomish County
4191,Spokane Area Professional-Technical Skills Center ,Doesn't Teach Computer Science,0.0,0.0,-117.36868229999999,47.69605167,2310,47.696058,-117.368696,32801,Educational Service District 101,32081,Spokane School District,Spokane Area Professional-Technical Skills Center,9,12,N 4141 Regal Street, ,Spokane,Washington,99207-5828,Karene  Duffy,karened@spokaneschools.org,509.354.7420," Public School, Vocational/technical school",V,High School,Public,99207,53063,Spokane County
1858,Mead Education Partnership Prog,Doesn't Teach Computer Science,0.0,0.0,-117.4542672,47.73670268,1480,47.736709000000005,-117.45428100000001,32801,Educational Service District 101,32354,Mead School District,Mead Education Partnership Prog,K,12,8621 N FIVE MILE ROAD, ,Spokane,Washington,99208,Bruce  Olgard,bruce.olgard@mead354.org,509.465.7400," Alternative School, Public School",A,K-12,Public,99208,53063,Spokane County
5432,Ev Online,Doesn't Teach Computer Science,0.0,0.0,-117.1954085,47.6922029,2209,47.69220924,-117.19542220000001,32801,Educational Service District 101,32361,East Valley School District (Spokane),Ev Online,7,12,3830 N Sullivan Rd Bldg 1, ,Spokane Valley,Washington,99216,Matthew  Stevens,stevensma@evsd.org,509.927.3200," Alternative School, Public School",A,K-12,Public,99216,53063,Spokane County
1838,Spokane Valley High School,Doesn't Teach Computer Science,0.0,0.0,-117.2842763,47.67550167,257,47.675508,-117.28428999999998,32801,Educational Service District 101,32363,West Valley School District (Spokane),Spokane Valley High School,9,12,2011 N HUTCHINSON, ,Spokane,Washington,99212-0000,Larry  Bush,larry.bush@wvsd.org,509.922.5475," Alternative School, Public School",A,High School,Public,99212,53063,Spokane County
1763,Chewelah Alternative Educational Programs,Doesn't Teach Computer Science,0.0,0.0,-117.70791609999999,48.28022367,1349,48.280229999999996,-117.70793,32801,Educational Service District 101,33036,Chewelah School District,Chewelah Alternative Educational Programs,K,12,P.O. Box 47, ,Chewelah,Washington,99109-0000,Erin  Dell,edell@chewelahk12.us,509.685.6800 ext. 82129," Alternative School, Public School",A,K-12,Public,99109,53065,Stevens County
5223,Paideia High School,Doesn't Teach Computer Science,0.0,0.0,-117.720522,48.16798857,2155,48.16799489,-117.72053590000002,32801,Educational Service District 101,33070,Valley School District,Paideia High School,9,12,3043 Huffman Road, ,Valley,Washington,99181,Matt  Cox,matthew.cox@paideiahs.org,509.937.2658," Public School, Regular School",P,High School,Public,99181,53065,Stevens County
3311,Mary Walker High School,Doesn't Teach Computer Science,0.0,0.0,-117.7463612,48.05914803,1740,48.05915434,-117.7463751,32801,Educational Service District 101,33207,Mary Walker School District,Mary Walker High School,9,12,PO Box 159, ,Springdale,Washington,99173-0159,Matthew L Cobb,mcobb@mwsd.k12.wa.us,509.258.4533," Public School, Regular School",P,High School,Public,99173,53065,Stevens County
3010,North Thurston High School,Doesn't Teach Computer Science,0.0,0.0,-122.8320834,47.05200827,1904,47.052014,-122.832098,34801,Capital Region ESD 113,34003,North Thurston Public Schools,North Thurston High School,9,12,600 Sleater Kinney Rd NE, ,Lacey,Washington,98506-5257,Charles Nick Greenwell,ngreenwell@nthurston.k12.wa.us,360.412.4805," Public School, Regular School",P,High School,Public,98506,53067,Thurston County
1768,Avanti High School,Doesn't Teach Computer Science,0.0,0.0,-122.8876494,47.04370027,1524,47.043706,-122.88766399999999,34801,Capital Region ESD 113,34111,Olympia School District,Avanti High School,9,12,1113 LEGION WAY SE, ,Olympia,Washington,98501-1652,Michael Sean Velasquez,mvelasquez@osd.wednet.edu,360.596.7900," Alternative School, Public School",A,High School,Public,98501,53067,Thurston County
2468,Rainier Senior High School,Doesn't Teach Computer Science,0.0,0.0,-122.68914450000001,46.88584726,73,46.885853000000004,-122.689159,34801,Capital Region ESD 113,34307,Rainier School District,Rainier Senior High School,9,12,PO Box 98, ,Rainier,Washington,98576-0098,John  Beckman,beckmanj@rainier.wednet.edu,360.446.2205," Public School, Regular School",P,High School,Public,98576,53067,Thurston County
1735,H.E.A.R.T. High School,Doesn't Teach Computer Science,0.0,0.0,-123.09637040000001,46.82238688,1573,46.82239257,-123.09638500000001,34801,Capital Region ESD 113,34401,Rochester School District,H.E.A.R.T. High School,9,12,10140 Highway 12 SW, ,Rochester,Washington,98579-8621,Matt  Ishler,mishler@rochester.wednet.edu,360.273.5536," Alternative School, Public School",A,High School,Public,98579,53067,Thurston County
4326,Rochester High School,Doesn't Teach Computer Science,0.0,0.0,-123.04342450000001,46.7990363,113,46.799042,-123.04343899999999,34801,Capital Region ESD 113,34401,Rochester School District,Rochester High School,9,12,19800 Carper Rd Sw, ,Rochester,Washington,98579-8601,Matt  Ishler,mishler@rochester.wednet.edu,360.273.5534," Public School, Regular School",P,High School,Public,98579,53067,Thurston County
5305,Gravity High School,Doesn't Teach Computer Science,0.0,0.0,-122.9172654,46.99455428,2005,46.99456,-122.91728,OSPI,Office of Superintendent of Public Instruction,34801,Capital Region ESD 113,Gravity High School,11,13,6005 Tyee Dr. SW, ,Tumwater,Washington,98512,Gerald  Grubbs,ggrubbs@esd113.org,360.927.6232," Public School, Re-Engagement School",R,High School,Public,98512,53067,Thurston County
4246,Washington State School For The Deaf,Doesn't Teach Computer Science,0.0,0.0,-122.64001280000001,45.62532333,2311,45.625329,-122.640027,OSPI,Office of Superintendent of Public Instruction,34975,WA State Center for Childhood Deafness and Hearing Loss,Washington State School For The Deaf,PK,12,611 Grand Blvd, ,Vancouver,Washington,98661-4918,Bill  Newell,bill.newell@wsd.wa.gov,360.418.4340," Institution, Public School",I,PK-12,Public,98661,53011,Clark County
2160,Touchet Elem & High School,Doesn't Teach Computer Science,0.0,0.0,-118.6722494,46.04344092,356,46.043447,-118.67226299999999,11801,Educational Service District 123,36300,Touchet School District,Touchet Elem & High School,K,12,PO Box 135, ,Touchet,Washington,99360-0135,John H Holcomb,jholcomb@touchet.k12.wa.us,509.394.2352," Public School, Regular School",P,K-12,Public,99360,53071,Walla Walla County
1647,Options High School,Doesn't Teach Computer Science,0.0,0.0,-122.4712081,48.75691914,1952,48.756925,-122.471223,29801,Northwest Educational Service District 189,37501,Bellingham School District,Options High School,9,12,2015 Franklin St, ,Bellingham,Washington,98225-5909,Byron  Gerard,byron.gerard@bellinghamschools.org,360.647.6871," Alternative School, Public School",A,High School,Public,98225,53073,Whatcom County
5245,Windward High School,Doesn't Teach Computer Science,0.0,0.0,-122.54080379999999,48.83254173,2131,48.83254759,-122.54081880000001,29801,Northwest Educational Service District 189,37502,Ferndale School District,Windward High School,9,12,P.O. Box 698, ,Ferndale,Washington,98248,Scott   Brittain,scott.brittain@ferndalesd.org,360.383.9210," Public School, Regular School",P,High School,Public,98248,53073,Whatcom County
3136,Blaine High School,Doesn't Teach Computer Science,0.0,0.0,-122.7370831,48.99341342,1328,48.99341927,-122.7370981,29801,Northwest Educational Service District 189,37503,Blaine School District,Blaine High School,9,12,1055 H STREET, ,Blaine,Washington,98230-0000,Wayne  Vezzetti,wvezzetti@blainesd.org,360.332.6045," Public School, Regular School",P,High School,Public,98230,53073,Whatcom County
2554,Meridian High School,Doesn't Teach Computer Science,0.0,0.0,-122.4912061,48.85599114,1788,48.855996999999995,-122.491221,29801,Northwest Educational Service District 189,37505,Meridian School District,Meridian High School,9,12,194 W LAUREL ROAD, ,Bellingham,Washington,98226-0000,Derek  Forbes,dforbes@meridian.wednet.edu,360.398.8111," Public School, Regular School",P,High School,Public,98226,53073,Whatcom County
3366,Colfax High School,Doesn't Teach Computer Science,0.0,0.0,-117.3605864,46.89199373,684,46.891999999999996,-117.3606,32801,Educational Service District 101,38300,Colfax School District,Colfax High School,7,12,1110 N. Morton Street, ,Colfax,Washington,99111-2133,Carrie  Lipe,carrie.lipe@csd300.com,509.397.4368," Public School, Regular School",P,High School,Public,99111,53075,Whitman County
2634,Palouse High School,Doesn't Teach Computer Science,0.0,0.0,-117.07092450000002,46.912201700000004,1539,46.912208,-117.07093799999998,32801,Educational Service District 101,38301,Palouse School District,Palouse High School,9,12,600 East Alder Street, ,Palouse,Washington,99161-8780,Mike  Jones,mjones@garpal.net,509.878.1921," Public School, Regular School",P,High School,Public,99161,53075,Whitman County
3068,St John/Endicott High,Doesn't Teach Computer Science,0.0,0.0,-117.58569140000002,47.08795774,2057,47.087964,-117.585705,32801,Educational Service District 101,38322,St. John School District,St John/Endicott High,9,12,W 301 Nob Hill, ,Saint John,Washington,99171-0058,Mark  Purvine,mpurvine@stjohn.wednet.edu,509.648.3336," Public School, Regular School",P,High School,Public,99171,53075,Whitman County
2344,East Valley High School,Doesn't Teach Computer Science,0.0,0.0,-120.4055459,46.57489705,1380,46.574903000000006,-120.40556000000001,39801,Educational Service District 105,39090,East Valley School District (Yakima),East Valley High School,9,12,1900 Beaudry Road, ,Yakima,Washington,98901-8012,Kayla  Monroe,monroe.kayla@evsd90.org,509.573.7420," Public School, Regular School",P,High School,Public,98901,53077,Yakima County
4272,Selah Academy,Doesn't Teach Computer Science,0.0,0.0,-120.5344399,46.65350306,110,46.653509,-120.534454,39801,Educational Service District 105,39119,Selah School District,Selah Academy,8,12,308 W Naches Ave, ,Selah,Washington,98942-0000,Joe  Coscarart,joecoscarart@selahschools.org,509.698.8063," Alternative School, Public School",A,High School,Public,98942,53077,Yakima County
1776,Contract Learning Center,Doesn't Teach Computer Science,0.0,0.0,-119.9149811,46.25520602,1414,46.255212,-119.91499499999999,39801,Educational Service District 105,39200,Grandview School District,Contract Learning Center,9,12,913 W 2nd ST, ,Grandview,Washington,98930-0000, , , ," Alternative School, Public School",A,High School,Public,98930,53077,Yakima County
5262,Nw Allprep,Doesn't Teach Computer Science,0.0,0.0,-122.5563858,45.62284432,2405,45.62285,-122.5564,39801,Educational Service District 105,39202,Toppenish School District,Nw Allprep,K,12,237 Chkalov Ste 108, ,Vancouver,Washington,98684,Tim  King,timking.nw@gmail.com,503.313.6836," Affiliated With District, Contract School, Public School",Z,K-12,Public,98684,53011,Clark County
4559,Highland High School,Doesn't Teach Computer Science,0.0,0.0,-120.7121379,46.67485808,1050,46.674864,-120.712152,39801,Educational Service District 105,39203,Highland School District,Highland High School,9,12,PO Box 38, ,Cowiche,Washington,98923-9719,Brandon  Jensen,bjensen@highland.wednet.edu,509.678.8805," Public School, Regular School",P,High School,Public,98923,53077,Yakima County
3314,Granger High School,Doesn't Teach Computer Science,0.0,0.0,-120.19472900000001,46.34755205,976,46.347558,-120.19474299999999,39801,Educational Service District 105,39204,Granger School District,Granger High School,9,12,701 E Avenue, ,Granger,Washington,98932-0400,James  West,westj@gsd.wednet.edu,509.854.1115 ext. 3115," Public School, Regular School",P,High School,Public,98932,53077,Yakima County
5506,West Valley Virtual Academy 9-12,Doesn't Teach Computer Science,0.0,0.0,-120.6393019,46.57374608,2241,46.573752,-120.639316,39801,Educational Service District 105,39208,West Valley School District (Yakima),West Valley Virtual Academy 9-12,9,12,9800 Zier Rd, ,Yakima,Washington,98908,Ashley  Lieberknecht,lieberknechta@wvsd208.org,509.972.5900," Public School, Regular School",P,High School,Public,98908,53077,Yakima County
2532,White Swan High School,Doesn't Teach Computer Science,0.0,0.0,-120.73193390000002,46.3792271,1253,46.379233,-120.731948,39801,Educational Service District 105,39209,Mount Adams School District,White Swan High School,9,12,P.O. Box 578, ,White Swan,Washington,98952-0578,Tracey  Smith,tsmith@masd209.org,509.874.2324," Public School, Regular School",P,High School,Public,98952,53077,Yakima County
3204,Rosalia Elementary & Secondary School,No Information Available,,,-117.3689854,47.23097571,131,47.230982,-117.368999,32801,Educational Service District 101,38320,Rosalia School District,Rosalia Elementary & Secondary School,PK,12,916 South Josephine, ,Rosalia,Washington,99170,Matthew  Mclain,mmclain@rosaliaschools.org,509.523.3061," Public School, Regular School",P,PK-12,Public,99170,53075,Whitman County
4040,West Valley Jr High,No Information Available,,,-120.60930420000001,46.57653129,1236,46.57653721,-120.6093183,39801,Educational Service District 105,39208,West Valley School District (Yakima),West Valley Jr High,7,8,7505 Zier Rd, ,Yakima,Washington,98908-2077,Russ  Tuman,tumanr@wvsd208.org,509.972.5800," Public School, Regular School",P,High School,Public,98908,53077,Yakima County
1910,Marysville Sd Special,No Information Available,,,-122.1739267,48.06840269,1477,48.06840854,-122.1739414,29801,Northwest Educational Service District 189,31025,Marysville School District,Marysville Sd Special,PK,13,4220 80th St NE, ,Marysville,Washington,98270-3498,Ginger  Merkel,ginger_merkel@msd25.org,360.965.0174," Public School, Special Education School",S,PK-12,Public,98270,53061,Snohomish County
1904,Parent Partnership,No Information Available,,,-122.1003263,47.93271297,1594,47.93271883,-122.10034099999999,29801,Northwest Educational Service District 189,31201,Snohomish School District,Parent Partnership,K,12,525 13th Street, ,Snohomish,Washington,98290-0000,June  Shirey,june.shirey@sno.wednet.edu,(360) 563-7289," Alternative School, Public School",A,K-12,Public,98290,53061,Snohomish County
1932,Columbia Virtual Academy,No Information Available,,,-117.72126609999998,48.16938868,2086,48.169395,-117.72128000000001,32801,Educational Service District 101,33070,Valley School District,Columbia Virtual Academy,K,8,3030 Huffman Road, ,Valley,Washington,99181,Dave  Vail,dave.vail@cva.org,509.937.2753," Alternative School, Public School",A,K-12,Public,99181,53065,Stevens County
1934,Loowit High School,No Information Available,,,-122.8902499,46.14540876,1431,46.14541444,-122.8902643,6801,Educational Service District 112,8458,Kelso School District,Loowit High School,9,12,2001 Allen St, ,Kelso,Washington,98626-0000,Rob L Birdsell,rob.birdsell@kelsosd.org,360.501.1840," Alternative School, Public School",A,High School,Public,98626,53015,Cowlitz County
1926,Home Choice Academy,No Information Available,,,-122.532978,45.64146983,1399,45.64147551,-122.53299229999999,6801,Educational Service District 112,6114,Evergreen School District (Clark),Home Choice Academy,K,12,13501 NE 28th Street, ,Vancouver,Washington,98682-8091,Janet  Locascio,janet.locascio@evergreenps.org,360.604.4013," Alternative School, Public School",A,K-12,Public,98682,53011,Clark County
1925,Trojan Alternative School,No Information Available,,,-123.29920349999999,46.57495734,1542,46.574963000000004,-123.299218,34801,Capital Region ESD 113,21301,Pe Ell School District,Trojan Alternative School,9,12,P.O. Box 368, ,Pe Ell,Washington,98572-0368,F. Patrick Meehan,pmeehan@peell.k12.wa.us,(360) 291-3244," Alternative School, Public School",A,High School,Public,98572,53041,Lewis County
3507,Structural Alt Confinement School,No Information Available,,,-117.43037460000001,47.66532402,2374,47.66533034,-117.43038829999999,OSPI,Office of Superintendent of Public Instruction,32801,Educational Service District 101,Structural Alt Confinement School,8,12,1208 W. Mallen St., ,Spokane,Washington,99205-0320,Larry  Gardner, ,(509) 447-2451," Alternative School, Public School",A,High School,Public,99205,53063,Spokane County
1900,Bridgeport Aurora High School,No Information Available,,,-119.6751821,48.00570886,1336,48.00571497,-119.6751963,4801,North Central Educational Service District 171,9075,Bridgeport School District,Bridgeport Aurora High School,9,12,P.O. BOX 1060, ,Bridgeport,Washington,98813-1060,Tamra  Jacskon,tjackson@bridgeport.wednet.edu,509.686.8770," Alternative School, Public School",A,High School,Public,98813,53017,Douglas County
1907,Port Gardner,No Information Available,,,-122.2111767,47.97094317,1394,47.97094902,-122.2111914,29801,Northwest Educational Service District 189,31002,Everett School District,Port Gardner,K,12,3516 Rucker Ave., ,Everett,Washington,98201-4629,Kelly  Shepherd,kshepherd@everettsd.org,425.385.5100," Alternative School, Public School",A,K-12,Public,98201,53061,Snohomish County
1915,Special Ed School,No Information Available,,,-122.2227182,47.31065312,1316,47.31065893,-122.22273270000001,17801,Puget Sound Educational Service District 121,17408,Auburn School District,Special Ed School,PK,12,502 4TH ST NE, ,Auburn,Washington,98002-5020,Tami  Petrina,tpetrina@auburn.wednet.edu,253.931.4927," Public School, Special Education School",S,PK-12,Public,98002,53033,King County
1939,Bainbridge Special Education Services,No Information Available,,,-122.5217245,47.63875504,1317,47.63876084,-122.5217392,17801,Puget Sound Educational Service District 121,18303,Bainbridge Island School District,Bainbridge Special Education Services,PK,12,8489 Madison Ave NE, ,Bainbridge Island,Washington,98110-2999,Diane  Leonetti,dleonetti@bisd303.org,206.780.1069," Public School, Special Education School",S,PK-12,Public,98110,53035,Kitsap County
1940,Chelan School Of Innovation,No Information Available,,,-120.01631370000001,47.84141364,2247,47.84141971,-120.016328,4801,North Central Educational Service District 171,4129,Lake Chelan School District,Chelan School Of Innovation,9,12,303 East Johnson Avenue, ,Chelan,Washington,98816-0000,Crosby  Carpenter,carpenterc@chelanschools.org,509.682.4061," Alternative School, Public School",A,High School,Public,98816,53007,Chelan County
1950,Employment Transition Program,No Information Available,,,-122.36014750000001,47.303037200000006,834,47.303043,-122.36016200000002,17801,Puget Sound Educational Service District 121,17210,Federal Way School District,Employment Transition Program,9,12,33250 21st Ave SW, ,Federal Way,Washington,98023,Jane  Al-Tamimi,jaltamim@fwps.org,253.945.4580," Public School, Special Education School",S,High School,Public,98023,53033,King County
1951,Support School,No Information Available,,,-122.3246364,47.30489796,1403,47.30490376,-122.32465090000001,17801,Puget Sound Educational Service District 121,17210,Federal Way School District,Support School,PK,12,33330 8th Ave S, ,Federal Way,Washington,98003,Diana  Thomas,dithomas@fwps.org,253.945.2000," Public School, Regular School",P,PK-12,Public,98003,53033,King County
1962,Garfield At Palouse High School,No Information Available,,,-117.0710575,46.9126347,1410,46.912641,-117.07107099999999,32801,Educational Service District 101,38302,Garfield School District,Garfield At Palouse High School,9,12,600 E. Alder, ,Palouse,Washington,99161-0000,Zane  Wells,zwells@garpal.wednet.edu,509.878.1921," Public School, Regular School",P,High School,Public,99161,53075,Whitman County
1963,Griffin Bay School,No Information Available,,,-123.02044199999999,48.53357729,1576,48.53358308,-123.02045700000001,29801,Northwest Educational Service District 189,28149,San Juan Island School District,Griffin Bay School,K,12,PO Box 458, ,Friday Harbor,Washington,98250-0000,Karen  Mcveigh,karimcveigh@sjisd.wednet.edu,360.378.4133," Alternative School, Public School",A,K-12,Public,98250,53055,San Juan County
3556,Vancouver Home Connection,No Information Available,,,-122.5847358,45.61943133,2089,45.619437,-122.58475,6801,Educational Service District 112,6037,Vancouver School District,Vancouver Home Connection,K,12,PO BOX 8937, ,Vancouver,Washington,98668-8937,Deanna Lynn Hogan,deanna.hogan@vansd.org,360.313.4990," Alternative School, Public School",A,K-12,Public,98668,53011,Clark County
1972,New Start,No Information Available,,,-122.3426764,47.49578219,1420,47.495788,-122.34269099999999,17801,Puget Sound Educational Service District 121,17401,Highline School District,New Start,9,12,614 SW 120th St, ,Seattle,Washington,98146,Michael  Sita,michael.sita@highlineschools.org,206.631.7750," Alternative School, Public School",A,High School,Public,98146,53033,King County
1973,Satellite High School,No Information Available,,,-122.32461740000001,47.43497431,1422,47.43498011,-122.32463200000001,17801,Puget Sound Educational Service District 121,17401,Highline School District,Satellite High School,PK,12,18367 8th Ave S, ,Seattle,Washington,98148-0000,Michael  Sita,michael.sita@highlineschools.org,206.631.7630," Public School, Special Education School",S,PK-12,Public,98148,53033,King County
1983,Lynden Academy,No Information Available,,,-122.4627138,48.93841298,1465,48.93841885,-122.4627287,29801,Northwest Educational Service District 189,37504,Lynden School District,Lynden Academy,K,12,1986 Main St Suite A, ,Lynden,Washington,98264,Ellie   Meenk,meenke@lynden.wednet.edu,360.354.6675," Alternative School, Public School",A,K-12,Public,98264,53073,Whatcom County
1986,Muckleshoot Tribal School,No Information Available,,,-122.1366331,47.26395822,2324,47.26396403,-122.1366476,OSPI,Office of Superintendent of Public Instruction,17903,Muckleshoot Indian Tribe,Muckleshoot Tribal School,K,12,39015 172nd Avenue Southeast, ,Auburn,Washington,98092, , , ," Not Affiliated With District, Tribal School",Q,High School,Tribal,98092,53033,King County
5003,School To Life,No Information Available,,,-117.19385729999999,47.64898666,1343,47.648993,-117.193871,32801,Educational Service District 101,32356,Central Valley School District,School To Life,12,12,15111 E Sprague Ave,Suite B,Spokane Valley,Washington,99037-8579,Kamiel  Youseph,kyouseph@cvsd.org,509.558.5952," Public School, Special Education School",S,High School,Public,99037,53063,Spokane County
5004,Saratoga School,No Information Available,,,-122.3728262,48.24511016,2058,48.245115999999996,-122.372841,29801,Northwest Educational Service District 189,31401,Stanwood-Camano School District,Saratoga School,K,12,9307 271st Street NW, ,Stanwood,Washington,98292,Monica  Mcdaniel,mmcdaniel@stanwood.wednet.edu,360.629.1372," Alternative School, Public School",A,K-12,Public,98292,53061,Snohomish County
3598,Garrett Heyns High School,No Information Available,,,-122.9616882,46.71663469,2042,46.71664039,-122.9617027,OSPI,Office of Superintendent of Public Instruction,21926,Centralia College,Garrett Heyns High School,8,12,P.O. Box 900, ,Shelton,Washington,98584,Jacquie  Armstrong,jmarmstrong@doc1.wa.gov,360.427.4674, Institution,I,High School,Public,98584,53045,Mason County
